ID_unique,Plottype,Plant,Block,Plot,Position,Motherplant,Chemotype,Comp_ID,Comp_name,Peak_area,Percent,Norm_weight
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,50,unknown_sesquiterpenoid_7,0,0,0
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,51,unknown_sesquiterpenoid_8,71066,0.022986954,7178.383838
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,52,unknown_sesquiterpenoid_9,0,0,0
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,46,trans_pinocarvyl_acetate,0,0,0
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,26,verbenol,0,0,0
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,33,verbenyl_acetate_E,0,0,0
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,34,verbenyl_acetate_Z,0,0,0
2_4_4_14_007_HT,Heterogenous,14_007_B,2,4,4,14,BThu,7,yomogi_alcohol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,42,cadinene_g,7623642,8.909353472,785942.4742
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,13,artemisia_alcohol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,10,artemisia_ketone,99438,0.116208013,10251.34021
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,22,artemisyl_acetate_b,11488685,13.42622799,1184400.515
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,28,borneol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,3,camphene,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,21,camphor,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,38,carvyl_acetate_Z,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,41,caryophyllene_b,937593,1.095716122,96659.07216
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,25,chrysanthenol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,17,chrysanthenone,186703,0.218190075,19247.73196
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,35,chrysanthenyl_acetate_E,5267900,6.156320451,543082.4742
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,31,chrysanthenyl_acetate_Z,1326804,1.550566753,136783.9175
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,9,cineole_1_8,3363295,3.930507753,346731.4433
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,8,cymene_p,144529,0.168903517,14899.89691
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,39,eugenol,997693,1.165951863,102854.9485
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,24,lavandulol,159016,0.18583372,16393.40206
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,6,myroxide_Z,17660187,20.63854105,1820637.835
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,20,neothujol,1350337,1.578068545,139210
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,2,pinene_a,1339808,1.565763851,138124.5361
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,5,pinene_b,484570,0.566291729,49955.6701
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,23,pinocarvone,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,32,RI_1241_unknown,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,36,RI_1292_unknown,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,4,sabinene,2506561,2.929287334,258408.3505
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,37,sabinene_acetate_E,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,12,sabinene_hydrate_E,939879,1.098387652,96894.74227
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,14,sabinene_hydrate_Z,818625,0.956684415,84394.3299
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,19,sabinol_Z,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,1,santolina_triene,21011394,24.55492219,2166123.093
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,11,terpinene_g,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,30,terpinenyl_1_4_acetate,5018785,5.865192721,517400.5155
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,29,terpineol,418554,0.489142267,43149.89691
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,15,thujone_a,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,16,thujone_b,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,27,umbellulone,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,18,artemiseol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,49,epicubenol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,40,unknown_sesquiterpenoid_1,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,43,unknown_sesquiterpenoid_2,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,44,unknown_sesquiterpenoid_3,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,45,unknown_sesquiterpenoid_4,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,47,unknown_sesquiterpenoid_5,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,48,unknown_sesquiterpenoid_6,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,50,unknown_sesquiterpenoid_7,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,51,unknown_sesquiterpenoid_8,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,52,unknown_sesquiterpenoid_9,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,46,trans_pinocarvyl_acetate,1263936,1.477096195,130302.6804
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,26,verbenol,0,0,0
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,33,verbenyl_acetate_E,118158,0.138085103,12181.23711
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,34,verbenyl_acetate_Z,1042878,1.21875722,107513.1959
2_4_5_18_024_HT,Heterogenous,18_024_B,2,4,5,18,Myrox,7,yomogi_alcohol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,42,cadinene_g,134866,0.035706799,13622.82828
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,13,artemisia_alcohol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,10,artemisia_ketone,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,22,artemisyl_acetate_b,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,28,borneol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,3,camphene,1615940,0.427832397,163226.2626
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,21,camphor,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,38,carvyl_acetate_Z,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,41,caryophyllene_b,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,25,chrysanthenol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,17,chrysanthenone,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,35,chrysanthenyl_acetate_E,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,31,chrysanthenyl_acetate_Z,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,9,cineole_1_8,49123554,13.00583429,4961975.152
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,8,cymene_p,1009889,0.267375788,102008.9899
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,39,eugenol,1004941,0.266065768,101509.1919
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,24,lavandulol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,6,myroxide_Z,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,20,neothujol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,2,pinene_a,2868604,0.759484712,289757.9798
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,5,pinene_b,592808,0.156950424,59879.59596
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,23,pinocarvone,2546701,0.674258446,257242.5253
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,32,RI_1241_unknown,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,36,RI_1292_unknown,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,4,sabinene,15045853,3.983503939,1519783.131
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,37,sabinene_acetate_E,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,12,sabinene_hydrate_E,203774,0.053950715,20583.23232
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,14,sabinene_hydrate_Z,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,19,sabinol_Z,1194126,0.316153935,120618.7879
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,1,santolina_triene,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,11,terpinene_g,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,30,terpinenyl_1_4_acetate,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,29,terpineol,373604,0.098914499,37737.77778
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,15,thujone_a,261922771,69.34604438,26456845.56
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,16,thujone_b,38633857,10.22860728,3902409.798
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,27,umbellulone,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,18,artemiseol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,49,epicubenol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,40,unknown_sesquiterpenoid_1,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,43,unknown_sesquiterpenoid_2,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,44,unknown_sesquiterpenoid_3,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,45,unknown_sesquiterpenoid_4,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,47,unknown_sesquiterpenoid_5,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,48,unknown_sesquiterpenoid_6,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,50,unknown_sesquiterpenoid_7,1164701,0.308363442,117646.5657
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,51,unknown_sesquiterpenoid_8,263720,0.069821874,26638.38384
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,52,unknown_sesquiterpenoid_9,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,46,trans_pinocarvyl_acetate,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,26,verbenol,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,33,verbenyl_acetate_E,4273,0.001131309,431.6161616
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,34,verbenyl_acetate_Z,0,0,0
2_6_1_09_027_HT,Heterogenous,09_027_B,2,6,1,9,ABThu,7,yomogi_alcohol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,42,cadinene_g,2616573,5.684473777,287535.4945
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,13,artemisia_alcohol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,10,artemisia_ketone,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,22,artemisyl_acetate_b,64313,0.139719229,7067.362637
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,28,borneol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,3,camphene,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,21,camphor,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,38,carvyl_acetate_Z,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,41,caryophyllene_b,231344,0.502592093,25422.41758
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,25,chrysanthenol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,17,chrysanthenone,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,35,chrysanthenyl_acetate_E,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,31,chrysanthenyl_acetate_Z,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,9,cineole_1_8,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,8,cymene_p,1412780,3.069247777,155250.5495
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,39,eugenol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,24,lavandulol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,6,myroxide_Z,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,20,neothujol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,2,pinene_a,571418,1.241398821,62793.18681
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,5,pinene_b,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,23,pinocarvone,131980,0.286724983,14503.2967
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,32,RI_1241_unknown,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,36,RI_1292_unknown,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,4,sabinene,10810523,23.48573287,1187969.56
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,37,sabinene_acetate_E,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,12,sabinene_hydrate_E,199229,0.432822637,21893.2967
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,14,sabinene_hydrate_Z,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,19,sabinol_Z,1204417,2.616581633,132353.5165
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,1,santolina_triene,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,11,terpinene_g,455253,0.989031737,50027.8022
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,30,terpinenyl_1_4_acetate,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,29,terpineol,98248,0.213442614,10796.48352
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,15,thujone_a,425887,0.925234451,46800.76923
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,16,thujone_b,20499377,44.53465315,2252678.791
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,27,umbellulone,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,18,artemiseol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,49,epicubenol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,40,unknown_sesquiterpenoid_1,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,43,unknown_sesquiterpenoid_2,6132176,13.32207956,673865.4945
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,44,unknown_sesquiterpenoid_3,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,45,unknown_sesquiterpenoid_4,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,47,unknown_sesquiterpenoid_5,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,48,unknown_sesquiterpenoid_6,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,50,unknown_sesquiterpenoid_7,940925,2.044148391,103398.3516
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,51,unknown_sesquiterpenoid_8,235728,0.512116281,25904.17582
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,52,unknown_sesquiterpenoid_9,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,46,trans_pinocarvyl_acetate,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,26,verbenol,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,33,verbenyl_acetate_E,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,34,verbenyl_acetate_Z,0,0,0
2_6_2_08_039_HT,Heterogenous,08_039_B,2,6,2,8,BThu,7,yomogi_alcohol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,42,cadinene_g,2180550,4.566282239,231973.4043
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,13,artemisia_alcohol,15125969,31.67523955,1609145.638
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,10,artemisia_ketone,20503496,42.93630031,2181222.979
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,22,artemisyl_acetate_b,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,28,borneol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,3,camphene,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,21,camphor,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,38,carvyl_acetate_Z,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,41,caryophyllene_b,500977,1.049094209,53295.42553
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,25,chrysanthenol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,17,chrysanthenone,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,35,chrysanthenyl_acetate_E,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,31,chrysanthenyl_acetate_Z,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,9,cineole_1_8,2783379,5.828664371,296104.1489
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,8,cymene_p,223763,0.468581327,23804.57447
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,39,eugenol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,24,lavandulol,1993536,4.174656867,212078.2979
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,6,myroxide_Z,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,20,neothujol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,2,pinene_a,219686,0.460043695,23370.85106
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,5,pinene_b,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,23,pinocarvone,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,32,RI_1241_unknown,598639,1.253607867,63685
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,36,RI_1292_unknown,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,4,sabinene,313078,0.655615561,33306.17021
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,37,sabinene_acetate_E,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,12,sabinene_hydrate_E,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,14,sabinene_hydrate_Z,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,19,sabinol_Z,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,1,santolina_triene,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,11,terpinene_g,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,30,terpinenyl_1_4_acetate,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,29,terpineol,371272,0.777479416,39497.02128
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,15,thujone_a,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,16,thujone_b,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,27,umbellulone,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,18,artemiseol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,49,epicubenol,280446,0.587281002,29834.68085
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,40,unknown_sesquiterpenoid_1,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,43,unknown_sesquiterpenoid_2,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,44,unknown_sesquiterpenoid_3,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,45,unknown_sesquiterpenoid_4,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,47,unknown_sesquiterpenoid_5,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,48,unknown_sesquiterpenoid_6,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,50,unknown_sesquiterpenoid_7,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,51,unknown_sesquiterpenoid_8,337790,0.707364875,35935.10638
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,52,unknown_sesquiterpenoid_9,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,46,trans_pinocarvyl_acetate,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,26,verbenol,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,33,verbenyl_acetate_E,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,34,verbenyl_acetate_Z,0,0,0
2_6_3_18_006_HT,Heterogenous,18_006_B,2,6,3,18,Keto,7,yomogi_alcohol,2320709,4.859788718,246883.9362
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,42,cadinene_g,3607189,2.358722739,387869.7849
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,13,artemisia_alcohol,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,10,artemisia_ketone,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,22,artemisyl_acetate_b,29642172,19.38286714,3187330.323
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,28,borneol,2422642,1.584153415,260499.1398
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,3,camphene,550219,0.359785436,59163.33333
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,21,camphor,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,38,carvyl_acetate_Z,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,41,caryophyllene_b,234190,0.153135663,25181.72043
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,25,chrysanthenol,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,17,chrysanthenone,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,35,chrysanthenyl_acetate_E,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,31,chrysanthenyl_acetate_Z,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,9,cineole_1_8,4737802,3.098024891,509441.0753
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,8,cymene_p,345932,0.226203194,37196.98925
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,39,eugenol,183601,0.12005577,19742.04301
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,24,lavandulol,0,0,0
2_6_4_26_152_HT,Heterogenous,26_152_B,2,6,4,26,Myrox,6,myroxide_Z,94413080,61.73623801,10151944.09
